message,label,source,conversation_id,turn_idx,event_type,fraud_type
"La comida del domingo es en casa de los tíos, no aquí.",legitimate,des_legit,436,0,legit,familiar
"Llámame cuando puedas, tengo algo que contarte.",legitimate,des_legit,436,1,legit,familiar
¿Cómo están los niños? Mándale saludos al abuelo.,legitimate,des_legit,436,2,legit,familiar
¿Ya confirmaste si va a venir tu hermana a la posada?,legitimate,des_legit,436,3,legit,familiar
¿Qué quieres de regalo de cumpleaños? Ya se acerca la fecha.,legitimate,des_legit,436,4,legit,familiar
"Mi pedido llegó completo y bien empaquetado, muy buen servicio.",legitimate,des_legit,437,0,legit,compras
El supermercado tiene oferta 2x1 en bebidas esta semana.,legitimate,des_legit,437,1,legit,compras
Vi que hay descuentos en Liverpool esta semana.,legitimate,des_legit,437,2,legit,compras
"El precio bajó en MercadoLibre, ya está en lo que buscabas.",legitimate,des_legit,437,3,legit,compras
¿Cómo están los niños? Mándale saludos al abuelo.,legitimate,des_legit,438,0,legit,familiar
"Papá dice que el carro ya está listo, puedes pasar por él.",legitimate,des_legit,438,1,legit,familiar
¿Pudiste ver el partido anoche? Increíble el resultado.,legitimate,des_legit,439,0,legit,personal
Avísame cuando llegues para saber que estás bien.,legitimate,des_legit,439,1,legit,personal
"Nos vemos el sábado para la cena, ¿confirmas?",legitimate,des_legit,439,2,legit,personal
La película que me recomendaste estuvo muy buena.,legitimate,des_legit,439,3,legit,personal
¿Puedes enviarme el archivo de Excel que trabajamos ayer?,legitimate,des_legit,440,0,legit,trabajo
El cliente confirmó la reunión para la próxima semana.,legitimate,des_legit,440,1,legit,trabajo
Necesito el reporte de ventas antes del jueves.,legitimate,des_legit,440,2,legit,trabajo
"Encontré el libro que buscabas en Gandhi, ¿lo aparto?",legitimate,des_legit,441,0,legit,compras
¿Ya fuiste a ver los muebles que te recomendé?,legitimate,des_legit,441,1,legit,compras
"Mi pedido llegó completo y bien empaquetado, muy buen servicio.",legitimate,des_legit,442,0,legit,compras
El supermercado tiene oferta 2x1 en bebidas esta semana.,legitimate,des_legit,442,1,legit,compras
¿Ya fuiste a ver los muebles que te recomendé?,legitimate,des_legit,442,2,legit,compras
"Te mando el dinero de la renta el lunes, ¿está bien?",legitimate,des_legit,443,0,legit,familiar
¿Ya confirmaste si va a venir tu hermana a la posada?,legitimate,des_legit,443,1,legit,familiar
Necesito el reporte de ventas antes del jueves.,legitimate,des_legit,444,0,legit,trabajo
"La entrega del proyecto es el lunes, ¿vamos bien?",legitimate,des_legit,444,1,legit,trabajo
El técnico estará en su oficina el jueves entre 9 y 11.,legitimate,des_legit,445,0,legit,negocios
"La mercancía llegó en perfectas condiciones, muchas gracias.",legitimate,des_legit,445,1,legit,negocios
"Quedamos de acuerdo en los términos discutidos, ¿correcto?",legitimate,des_legit,445,2,legit,negocios
"Confirmo recepción de su pago, muchas gracias.",legitimate,des_legit,445,3,legit,negocios
¿Podría compartirme sus datos de facturación para emitir la factura?,legitimate,des_legit,445,4,legit,negocios
"Mi pedido llegó completo y bien empaquetado, muy buen servicio.",legitimate,des_legit,446,0,legit,compras
"Encontré el libro que buscabas en Gandhi, ¿lo aparto?",legitimate,des_legit,446,1,legit,compras
"El producto que pedí llegó en mal estado, lo tuve que devolver.",legitimate,des_legit,446,2,legit,compras
¿Ya fuiste a ver los muebles que te recomendé?,legitimate,des_legit,446,3,legit,compras
"El precio bajó en MercadoLibre, ya está en lo que buscabas.",legitimate,des_legit,446,4,legit,compras
"Feliz cumpleaños, espero que tengas un excelente día.",legitimate,des_legit,447,0,legit,personal
La película que me recomendaste estuvo muy buena.,legitimate,des_legit,447,1,legit,personal
"El clima está muy extraño estos días, ¿verdad?",legitimate,des_legit,447,2,legit,personal
"Nos vemos el sábado para la cena, ¿confirmas?",legitimate,des_legit,447,3,legit,personal
El equipo estará disponible para la llamada a las 11.,legitimate,des_legit,448,0,legit,trabajo
¿Revisaste los comentarios que dejé en el documento?,legitimate,des_legit,448,1,legit,trabajo
¿Puedes enviarme el archivo de Excel que trabajamos ayer?,legitimate,des_legit,448,2,legit,trabajo
¿Cómo les fue en el viaje? Ya queremos ver las fotos.,legitimate,des_legit,449,0,legit,personal
¿Ya solucionaste el problema con el carro?,legitimate,des_legit,449,1,legit,personal
"Nos vemos el sábado para la cena, ¿confirmas?",legitimate,des_legit,449,2,legit,personal
"Nos vemos el sábado para la cena, ¿confirmas?",legitimate,des_legit,450,0,legit,personal
"Feliz cumpleaños, espero que tengas un excelente día.",legitimate,des_legit,450,1,legit,personal
¿Pudiste ver el partido anoche? Increíble el resultado.,legitimate,des_legit,450,2,legit,personal
"Gracias por el apoyo en la propuesta, quedó muy bien.",legitimate,des_legit,451,0,legit,trabajo
El cliente confirmó la reunión para la próxima semana.,legitimate,des_legit,451,1,legit,trabajo
¿Puedes enviarme el archivo de Excel que trabajamos ayer?,legitimate,des_legit,451,2,legit,trabajo
"La entrega del proyecto es el lunes, ¿vamos bien?",legitimate,des_legit,451,3,legit,trabajo
"Confirmo recepción de su pago, muchas gracias.",legitimate,des_legit,452,0,legit,negocios
"Quedamos de acuerdo en los términos discutidos, ¿correcto?",legitimate,des_legit,452,1,legit,negocios
"Le comparto la cotización que solicitó, quedo en espera de sus comentarios.",legitimate,des_legit,452,2,legit,negocios
El pedido fue procesado y saldrá mañana por la mañana.,legitimate,des_legit,453,0,legit,negocios
"La mercancía llegó en perfectas condiciones, muchas gracias.",legitimate,des_legit,453,1,legit,negocios
¿Le funciona el martes a las 10 para revisar la propuesta?,legitimate,des_legit,453,2,legit,negocios
¿Podría compartirme sus datos de facturación para emitir la factura?,legitimate,des_legit,453,3,legit,negocios
¿Pudiste ver el partido anoche? Increíble el resultado.,legitimate,des_legit,454,0,legit,personal
"Hola, ¿cómo estás? Hace tiempo que no sabemos nada de ti.",legitimate,des_legit,454,1,legit,personal
¿Fuiste al médico? Espero que ya estés mejor.,legitimate,des_legit,454,2,legit,personal
"Feliz cumpleaños, espero que tengas un excelente día.",legitimate,des_legit,454,3,legit,personal
"El clima está muy extraño estos días, ¿verdad?",legitimate,des_legit,455,0,legit,personal
"Nos vemos el sábado para la cena, ¿confirmas?",legitimate,des_legit,455,1,legit,personal
"Hola, ¿cómo estás? Hace tiempo que no sabemos nada de ti.",legitimate,des_legit,455,2,legit,personal
Avísame cuando llegues para saber que estás bien.,legitimate,des_legit,455,3,legit,personal
¿Ya solucionaste el problema con el carro?,legitimate,des_legit,455,4,legit,personal
"Encontré el libro que buscabas en Gandhi, ¿lo aparto?",legitimate,des_legit,456,0,legit,compras
"Mi pedido llegó completo y bien empaquetado, muy buen servicio.",legitimate,des_legit,456,1,legit,compras
"El precio bajó en MercadoLibre, ya está en lo que buscabas.",legitimate,des_legit,456,2,legit,compras
¿Ya fuiste a ver los muebles que te recomendé?,legitimate,des_legit,456,3,legit,compras
"El precio bajó en MercadoLibre, ya está en lo que buscabas.",legitimate,des_legit,457,0,legit,compras
"Mi pedido llegó completo y bien empaquetado, muy buen servicio.",legitimate,des_legit,457,1,legit,compras
El supermercado tiene oferta 2x1 en bebidas esta semana.,legitimate,des_legit,457,2,legit,compras
"Hola, ¿ya terminaste el informe del proyecto?",legitimate,des_legit,458,0,legit,trabajo
El cliente confirmó la reunión para la próxima semana.,legitimate,des_legit,458,1,legit,trabajo
"La junta del viernes se cambió a las 3 pm, ¿puedes?",legitimate,des_legit,458,2,legit,trabajo
"La entrega del proyecto es el lunes, ¿vamos bien?",legitimate,des_legit,458,3,legit,trabajo
"Gracias por el apoyo en la propuesta, quedó muy bien.",legitimate,des_legit,458,4,legit,trabajo
¿Llevas algo a la reunión o vamos todos a manos vacías?,legitimate,des_legit,459,0,legit,familiar
¿Qué quieres de regalo de cumpleaños? Ya se acerca la fecha.,legitimate,des_legit,459,1,legit,familiar
¿Cómo están los niños? Mándale saludos al abuelo.,legitimate,des_legit,459,2,legit,familiar
El técnico estará en su oficina el jueves entre 9 y 11.,legitimate,des_legit,460,0,legit,negocios
"Confirmo recepción de su pago, muchas gracias.",legitimate,des_legit,460,1,legit,negocios
"Encontré el libro que buscabas en Gandhi, ¿lo aparto?",legitimate,des_legit,461,0,legit,compras
¿Sabes si el OXXO de la esquina tiene servicio de pago de servicios?,legitimate,des_legit,461,1,legit,compras
¿Ya llegó tu pedido de Amazon? El mío tardó tres días.,legitimate,des_legit,461,2,legit,compras
"La junta del viernes se cambió a las 3 pm, ¿puedes?",legitimate,des_legit,462,0,legit,trabajo
"La entrega del proyecto es el lunes, ¿vamos bien?",legitimate,des_legit,462,1,legit,trabajo
Recuerda que mañana es la presentación con el cliente.,legitimate,des_legit,462,2,legit,trabajo
"Gracias por el apoyo en la propuesta, quedó muy bien.",legitimate,des_legit,462,3,legit,trabajo
Necesito el reporte de ventas antes del jueves.,legitimate,des_legit,462,4,legit,trabajo
"La mercancía llegó en perfectas condiciones, muchas gracias.",legitimate,des_legit,463,0,legit,negocios
Le envío el contrato de servicio para su revisión y firma.,legitimate,des_legit,463,1,legit,negocios
"El clima está muy extraño estos días, ¿verdad?",legitimate,des_legit,464,0,legit,personal
¿Fuiste al médico? Espero que ya estés mejor.,legitimate,des_legit,464,1,legit,personal
Avísame cuando llegues para saber que estás bien.,legitimate,des_legit,464,2,legit,personal
"Hola, ¿cómo estás? Hace tiempo que no sabemos nada de ti.",legitimate,des_legit,464,3,legit,personal
"Nos vemos el sábado para la cena, ¿confirmas?",legitimate,des_legit,464,4,legit,personal
¿Podría compartirme sus datos de facturación para emitir la factura?,legitimate,des_legit,465,0,legit,negocios
¿Le funciona el martes a las 10 para revisar la propuesta?,legitimate,des_legit,465,1,legit,negocios
Adjunto la factura correspondiente al servicio del mes pasado.,legitimate,des_legit,465,2,legit,negocios
"Quedamos de acuerdo en los términos discutidos, ¿correcto?",legitimate,des_legit,465,3,legit,negocios
¿Llevas algo a la reunión o vamos todos a manos vacías?,legitimate,des_legit,466,0,legit,familiar
"Te mando el dinero de la renta el lunes, ¿está bien?",legitimate,des_legit,466,1,legit,familiar
"El domingo nos juntamos en casa de la abuela, ¿van?",legitimate,des_legit,466,2,legit,familiar
"Papá dice que el carro ya está listo, puedes pasar por él.",legitimate,des_legit,466,3,legit,familiar
¿Qué quieres de regalo de cumpleaños? Ya se acerca la fecha.,legitimate,des_legit,466,4,legit,familiar
"El domingo nos juntamos en casa de la abuela, ¿van?",legitimate,des_legit,467,0,legit,familiar
¿Cómo están los niños? Mándale saludos al abuelo.,legitimate,des_legit,467,1,legit,familiar
"Llámame cuando puedas, tengo algo que contarte.",legitimate,des_legit,467,2,legit,familiar
"La comida del domingo es en casa de los tíos, no aquí.",legitimate,des_legit,467,3,legit,familiar
¿Llevas algo a la reunión o vamos todos a manos vacías?,legitimate,des_legit,467,4,legit,familiar
¿Cómo están los niños? Mándale saludos al abuelo.,legitimate,des_legit,468,0,legit,familiar
"Papá dice que el carro ya está listo, puedes pasar por él.",legitimate,des_legit,468,1,legit,familiar
"Llámame cuando puedas, tengo algo que contarte.",legitimate,des_legit,468,2,legit,familiar
"Mamá, ¿ya llegaste? Avísame.",legitimate,des_legit,468,3,legit,familiar
"Papá dice que el carro ya está listo, puedes pasar por él.",legitimate,des_legit,469,0,legit,familiar
"El domingo nos juntamos en casa de la abuela, ¿van?",legitimate,des_legit,469,1,legit,familiar
¿Llevas algo a la reunión o vamos todos a manos vacías?,legitimate,des_legit,469,2,legit,familiar
¿Qué quieres de regalo de cumpleaños? Ya se acerca la fecha.,legitimate,des_legit,469,3,legit,familiar
¿Sabes si el OXXO de la esquina tiene servicio de pago de servicios?,legitimate,des_legit,470,0,legit,compras
"El producto que pedí llegó en mal estado, lo tuve que devolver.",legitimate,des_legit,470,1,legit,compras
¿Ya fuiste a ver los muebles que te recomendé?,legitimate,des_legit,470,2,legit,compras
"Le comparto la cotización que solicitó, quedo en espera de sus comentarios.",legitimate,des_legit,471,0,legit,negocios
¿Podría compartirme sus datos de facturación para emitir la factura?,legitimate,des_legit,471,1,legit,negocios
"Quedamos de acuerdo en los términos discutidos, ¿correcto?",legitimate,des_legit,471,2,legit,negocios
"Confirmo recepción de su pago, muchas gracias.",legitimate,des_legit,471,3,legit,negocios
¿Le funciona el martes a las 10 para revisar la propuesta?,legitimate,des_legit,471,4,legit,negocios
"Mamá, ¿ya llegaste? Avísame.",legitimate,des_legit,472,0,legit,familiar
"Llámame cuando puedas, tengo algo que contarte.",legitimate,des_legit,472,1,legit,familiar
"El domingo nos juntamos en casa de la abuela, ¿van?",legitimate,des_legit,472,2,legit,familiar
¿Le funciona el martes a las 10 para revisar la propuesta?,legitimate,des_legit,473,0,legit,negocios
Adjunto la factura correspondiente al servicio del mes pasado.,legitimate,des_legit,473,1,legit,negocios
¿Podría compartirme sus datos de facturación para emitir la factura?,legitimate,des_legit,473,2,legit,negocios
"Confirmo recepción de su pago, muchas gracias.",legitimate,des_legit,473,3,legit,negocios
"Feliz cumpleaños, espero que tengas un excelente día.",legitimate,des_legit,474,0,legit,personal
"Hola, ¿cómo estás? Hace tiempo que no sabemos nada de ti.",legitimate,des_legit,474,1,legit,personal
¿Pudiste ver el partido anoche? Increíble el resultado.,legitimate,des_legit,474,2,legit,personal
¿Fuiste al médico? Espero que ya estés mejor.,legitimate,des_legit,474,3,legit,personal
"Nos vemos el sábado para la cena, ¿confirmas?",legitimate,des_legit,474,4,legit,personal
"Llámame cuando puedas, tengo algo que contarte.",legitimate,des_legit,475,0,legit,familiar
¿Qué quieres de regalo de cumpleaños? Ya se acerca la fecha.,legitimate,des_legit,475,1,legit,familiar
"El precio bajó en MercadoLibre, ya está en lo que buscabas.",legitimate,des_legit,476,0,legit,compras
¿Ya fuiste a ver los muebles que te recomendé?,legitimate,des_legit,476,1,legit,compras
"Encontré el libro que buscabas en Gandhi, ¿lo aparto?",legitimate,des_legit,476,2,legit,compras
El supermercado tiene oferta 2x1 en bebidas esta semana.,legitimate,des_legit,476,3,legit,compras
¿Dónde compraste ese electrodoméstico? Me gustó mucho.,legitimate,des_legit,476,4,legit,compras
¿Qué quieres de regalo de cumpleaños? Ya se acerca la fecha.,legitimate,des_legit,477,0,legit,familiar
"La comida del domingo es en casa de los tíos, no aquí.",legitimate,des_legit,477,1,legit,familiar
"Encontré el libro que buscabas en Gandhi, ¿lo aparto?",legitimate,des_legit,478,0,legit,compras
"El producto que pedí llegó en mal estado, lo tuve que devolver.",legitimate,des_legit,478,1,legit,compras
