message,label,source
Are you happy baby ? Are you alright ? Did you take that job ? I hope your fine. I send you a kiss to make you smile from across the sea ... *kiss* *kiss*,legitimate,SMSSpamCollection
C movie is juz last minute decision mah. Juz watch 2 lar but i tot ü not interested.,legitimate,SMSSpamCollection
How are you enjoying this semester? Take care brother.,legitimate,SMSSpamCollection
IMPORTANT INFORMATION 4 ORANGE USER 0796XXXXXX. TODAY IS UR LUCKY DAY!2 FIND OUT WHY LOG ONTO http://www.urawinner.com THERE'S A FANTASTIC PRIZEAWAITING YOU!,fraudulent,SMSSpamCollection
"Get the door, I'm here",legitimate,SMSSpamCollection
"Lets use it next week, princess :)",legitimate,SMSSpamCollection
Or i go home first lar ü wait 4 me lor.. I put down my stuff first..,legitimate,SMSSpamCollection
I want kfc its Tuesday. Only buy 2 meals ONLY 2. No gravy. Only 2 Mark. 2!,legitimate,SMSSpamCollection
No da:)he is stupid da..always sending like this:)don believe any of those message.pandy is a mental:),legitimate,SMSSpamCollection
Oi when you gonna ring,legitimate,SMSSpamCollection
Missed call alert. These numbers called but left no message. 07008009200,fraudulent,SMSSpamCollection
I attended but nothing is there.,legitimate,SMSSpamCollection
Ard 530 like dat lor. We juz meet in mrt station then ü dun haf to come out.,legitimate,SMSSpamCollection
No dear i was sleeping :-P,legitimate,SMSSpamCollection
Er mw im filled tuth is aight,legitimate,SMSSpamCollection
Will be office around 4 pm. Now i am going hospital.,legitimate,SMSSpamCollection
Actually i'm waiting for 2 weeks when they start putting ad.,legitimate,SMSSpamCollection
Anything lor if they all go then i go lor...,legitimate,SMSSpamCollection
U free on sat rite? U wan 2 watch infernal affairs wif me n darren n mayb xy?,legitimate,SMSSpamCollection
"Plz note: if anyone calling from a mobile Co. &amp; asks u to type # &lt;#&gt;  or # &lt;#&gt; . Do not do so. Disconnect the call,coz it iz an attempt of 'terrorist' to make use of the sim card no. Itz confirmd by nokia n motorola n has been verified by CNN IBN.",legitimate,SMSSpamCollection
Yo you around? A friend of mine's lookin to pick up later tonight,legitimate,SMSSpamCollection
Stupid auto correct on my phone,legitimate,SMSSpamCollection
Double eviction this week - Spiral and Michael and good riddance to them!,legitimate,SMSSpamCollection
"The world suffers a lot... Not because of the violence of bad people. But because of the silence of good people!, Gud night....",legitimate,SMSSpamCollection
"Ok thats cool. Its , just off either raglan rd or edward rd. Behind the cricket ground. Gimme ring when ur closeby see you tuesday.",legitimate,SMSSpamCollection
Buy one egg for me da..please:),legitimate,SMSSpamCollection
Have you started in skye,legitimate,SMSSpamCollection
Have you bookedthe hut? And also your time off? How are you by the way?,legitimate,SMSSpamCollection
And several to you sir.,legitimate,SMSSpamCollection
U really pig leh sleep so much. My dad wake me up at 10 smth 2 eat lunch today.,legitimate,SMSSpamCollection
I'm at home. Please call,legitimate,SMSSpamCollection
My love ... I hope your not doing anything drastic. Don't you dare sell your pc or your phone ...,legitimate,SMSSpamCollection
Now only i reached home. . . I am very tired now. . I will come tomorro,legitimate,SMSSpamCollection
FREEMSG: Our records indicate you may be entitled to 3750 pounds for the Accident you had. To claim for free reply with YES to this msg. To opt out text STOP,fraudulent,SMSSpamCollection
"U can WIN £100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs www.Idew.com SkillGame, 1Winaweek, age16. 150ppermessSubscription",fraudulent,SMSSpamCollection
Life style garments account no please.,legitimate,SMSSpamCollection
Lol wtf random. Btw is that your lunch break,legitimate,SMSSpamCollection
"Sez, hows u & de arab boy? Hope u r all good give my love 2 evry1 love ya eshxxxxxxxxxxx",legitimate,SMSSpamCollection
"The LAY MAN! Just to let you know you are missed and thought off. Do have a great day. And if you can send me bimbo and ugo's numbers, ill appreciate. Safe",legitimate,SMSSpamCollection
Detroit. The home of snow. Enjoy it.,legitimate,SMSSpamCollection
Show ur colours! Euro 2004 2-4-1 Offer! Get an England Flag & 3Lions tone on ur phone! Click on the following service message for info!,fraudulent,SMSSpamCollection
Okie...,legitimate,SMSSpamCollection
"Aight, I'm chillin in a friend's room so text me when you're on the way",legitimate,SMSSpamCollection
Is toshiba portege m100 gd?,legitimate,SMSSpamCollection
Well welp is sort of a semiobscure internet thing,legitimate,SMSSpamCollection
Text PASS to 69669 to collect your polyphonic ringtones. Normal gprs charges apply only. Enjoy your tones,fraudulent,SMSSpamCollection
"accordingly. I repeat, just text the word ok on your mobile phone and send",fraudulent,SMSSpamCollection
Loosu go to hospital. De dont let it careless.,legitimate,SMSSpamCollection
How much for an eighth?,legitimate,SMSSpamCollection
Omg Joanna is freaking me out. She's looked thru all my friends to find photos of me. And then she's asking about stuff on my MySpace which I haven't even logged on in like a year. :/,legitimate,SMSSpamCollection
"Send ur birthdate with month and year, I will tel u ur LIFE PARTNER'S name. and the method of calculation. Reply must.",legitimate,SMSSpamCollection
Juz now havent woke up so a bit blur blur... Can? Dad went out liao... I cant cum now oso...,legitimate,SMSSpamCollection
"How about clothes, jewelry, and trips?",legitimate,SMSSpamCollection
Block Breaker now comes in deluxe format with new features and great graphics from T-Mobile. Buy for just £5 by replying GET BBDELUXE and take the challenge,fraudulent,SMSSpamCollection
Aah! A cuddle would be lush! I'd need lots of tea and soup before any kind of fumbling!,legitimate,SMSSpamCollection
important information 4 orange user . today is your lucky day!2find out why log onto http://www.urawinner.com THERE'S A FANTASTIC SURPRISE AWAITING YOU!,fraudulent,SMSSpamCollection
I am late. I will be there at,legitimate,SMSSpamCollection
Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish.,legitimate,SMSSpamCollection
Are you plans with your family set in stone ?,legitimate,SMSSpamCollection
Pls dont forget to study,legitimate,SMSSpamCollection
You'll never believe this but i have actually got off at taunton. Wow,legitimate,SMSSpamCollection
"Den only weekdays got special price... Haiz... Cant eat liao... Cut nails oso muz wait until i finish drivin wat, lunch still muz eat wat... ",legitimate,SMSSpamCollection
She just broke down a list of reasons why nobody's in town and I can't tell if she's being sarcastic or just faggy,legitimate,SMSSpamCollection
 &lt;DECIMAL&gt; m but its not a common car here so its better to buy from china or asia. Or if i find it less expensive. I.ll holla,legitimate,SMSSpamCollection
The greatest test of courage on earth is to bear defeat without losing heart....gn tc,legitimate,SMSSpamCollection
SORRY IM STIL FUCKED AFTER LAST NITE WENT TOBED AT 430 GOT UP 4 WORK AT 630,legitimate,SMSSpamCollection
Hey so whats the plan this sat? ,legitimate,SMSSpamCollection
Beauty sleep can help ur pimples too.,legitimate,SMSSpamCollection
Great. Hope you are using your connections from mode men also cos you can never know why old friends can lead you to today,legitimate,SMSSpamCollection
Natalja (25/F) is inviting you to be her friend. Reply YES-440 or NO-440 See her: www.SMS.ac/u/nat27081980 STOP? Send STOP FRND to 62468,fraudulent,SMSSpamCollection
Where to get those?,legitimate,SMSSpamCollection
"Kind of. Just missed train cos of asthma attack, nxt one in half hr so driving in. not sure where to park.",legitimate,SMSSpamCollection
Ball is moving a lot.will spin in last :)so very difficult to bat:),legitimate,SMSSpamCollection
Haiyoh... Maybe your hamster was jealous of million,legitimate,SMSSpamCollection
Can you please send me my aunty's number,legitimate,SMSSpamCollection
I'm glad. You are following your dreams.,legitimate,SMSSpamCollection
I've reached home finally...,legitimate,SMSSpamCollection
"URGENT. Important information for 02 user. Today is your lucky day! 2 find out why , log onto http://www.urawinner.com there is a fantastic surprise awaiting you !",fraudulent,SMSSpamCollection
WINNER!! As a valued network customer you have been selected to receivea £900 prize reward! To claim call 09061701461. Claim code KL341. Valid 12 hours only.,fraudulent,SMSSpamCollection
"Wn u r hurt by d prsn who s close 2 u, do fight wit dem. Coz somtimes dis fight saves a relation bt being quiet leaves nothin in a relation.. Gud eveB-)",legitimate,SMSSpamCollection
U can call now...,legitimate,SMSSpamCollection
"Science tells that chocolate will melt under the sunlight. Please don't walk under the sunlight. BCoz,I don't want to loss a sweet friend.",legitimate,SMSSpamCollection
Yes. I come to nyc for audiitions and am trying to relocate.,legitimate,SMSSpamCollection
I pocked you up there before,legitimate,SMSSpamCollection
Congrats. That's great. I wanted to tell you not to tell me your score cos it might make me relax. But its motivating me so thanks for sharing,legitimate,SMSSpamCollection
I wud never mind if u dont miss me or if u dont need me.. But u wil really hurt me wen u need me &amp; u dont tell me......... Take care:-),legitimate,SMSSpamCollection
Hey mr whats the name of that bill brison book the one about language and words ,legitimate,SMSSpamCollection
"Okay, good, no problem, and thanx!",legitimate,SMSSpamCollection
"For you information, IKEA is spelled with all caps. That is not yelling. when you thought i had left you, you were sitting on the bed among the mess when i came in. i said we were going after you got home from class. please don't try and bullshit me. It makes me want to listen to you less.",legitimate,SMSSpamCollection
Call me when u're done...,legitimate,SMSSpamCollection
G.W.R,legitimate,SMSSpamCollection
You best watch what you say cause I get drunk as a motherfucker,legitimate,SMSSpamCollection
Kit Strip - you have been billed 150p. Netcollex Ltd. PO Box 1013 IG11 OJA,fraudulent,SMSSpamCollection
HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won. Just answer 4 easy questions. Play Now! Send HMV to 86688 More info:www.100percent-real.com,fraudulent,SMSSpamCollection
Please CALL 08712402578 immediately as there is an urgent message waiting for you,fraudulent,SMSSpamCollection
thesmszone.com lets you send free anonymous and masked messages..im sending this message from there..do you see the potential for abuse???,fraudulent,SMSSpamCollection
"WELL DONE! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TCs, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins",fraudulent,SMSSpamCollection
Hurt me... Tease me... Make me cry... But in the end of my life when i die plz keep one rose on my grave and say STUPID I MISS U.. HAVE A NICE DAY BSLVYL,legitimate,SMSSpamCollection
"Erm... Woodland avenue somewhere. Do you get the parish magazine, his telephone number will be in there.",legitimate,SMSSpamCollection
Are there TA jobs available? Let me know please cos i really need to start working,legitimate,SMSSpamCollection
Aiyar hard 2 type. U later free then tell me then i call n scold n tell u.,legitimate,SMSSpamCollection
Yup i'm free...,legitimate,SMSSpamCollection
"Good good, billy mates all gone. Just been jogging, again! Did enjoy concert?",legitimate,SMSSpamCollection
Yo come over carlos will be here soon,legitimate,SMSSpamCollection
Awww dat is sweet! We can think of something to do he he! Have a nice time tonight ill probably txt u later cos im lonely :( xxx.,legitimate,SMSSpamCollection
I guess it is useless calling u 4 something important.,legitimate,SMSSpamCollection
Ha ha - had popped down to the loo when you hello-ed me. Hello!,legitimate,SMSSpamCollection
He dint tell anything. He is angry on me that why you told to abi.,legitimate,SMSSpamCollection
Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058091854 NOW all will be revealed. PO BOX385 M6 6WU,fraudulent,SMSSpamCollection
It so happens that there r 2waxsto do wat you want. She can come and ill get her medical insurance. And she'll be able to deliver and have basic care. I'm currently shopping for the right medical insurance for her. So just give me til friday morning. Thats when i.ll see the major person that can guide me to the right insurance.,legitimate,SMSSpamCollection
I keep ten rs in my shelf:) buy two egg.,legitimate,SMSSpamCollection
"I wasn't well babe, i have swollen glands at my throat ... What did you end up doing ?",legitimate,SMSSpamCollection
Is ur changes 2 da report big? Cos i've already made changes 2 da previous report.,legitimate,SMSSpamCollection
Captain is in our room:),legitimate,SMSSpamCollection
"I can't speak, bcaz mobile have problem. I can listen you but you cann't listen my voice. So i calls you later.",legitimate,SMSSpamCollection
